,Item_No,Material_Class,Composition_Formula,Hydrogen_Weight_Percent,Heat_of_Formation_kJperMolH2,Temperature_oC,Pressure_Atmospheres_Absolute,Author_Year,Reference_Number,Comment1,Comment2,Comment3,Original_Composition_Formula,Entropy_of_Formation_JperMolH2perK,Equilibrium_Pressure_25C,LnEquilibrium_Pressure_25C,NComp,Comp_L2Norm,Comp_L3Norm,Comp_L5Norm,Comp_L7Norm,Comp_L10Norm,mean_Number,maxdiff_Number,dev_Number,max_Number,min_Number,most_Number,mean_MendeleevNumber,maxdiff_MendeleevNumber,dev_MendeleevNumber,max_MendeleevNumber,min_MendeleevNumber,most_MendeleevNumber,mean_AtomicWeight,maxdiff_AtomicWeight,dev_AtomicWeight,max_AtomicWeight,min_AtomicWeight,most_AtomicWeight,mean_MeltingT,maxdiff_MeltingT,dev_MeltingT,max_MeltingT,min_MeltingT,most_MeltingT,mean_Column,maxdiff_Column,dev_Column,max_Column,min_Column,most_Column,mean_Row,maxdiff_Row,dev_Row,max_Row,min_Row,most_Row,mean_CovalentRadius,maxdiff_CovalentRadius,dev_CovalentRadius,max_CovalentRadius,min_CovalentRadius,most_CovalentRadius,mean_Electronegativity,maxdiff_Electronegativity,dev_Electronegativity,max_Electronegativity,min_Electronegativity,most_Electronegativity,mean_NsValence,maxdiff_NsValence,dev_NsValence,max_NsValence,min_NsValence,most_NsValence,mean_NpValence,maxdiff_NpValence,dev_NpValence,max_NpValence,min_NpValence,most_NpValence,mean_NdValence,maxdiff_NdValence,dev_NdValence,max_NdValence,min_NdValence,most_NdValence,mean_NfValence,maxdiff_NfValence,dev_NfValence,max_NfValence,min_NfValence,most_NfValence,mean_NValance,maxdiff_NValance,dev_NValance,max_NValance,min_NValance,most_NValance,mean_NsUnfilled,maxdiff_NsUnfilled,dev_NsUnfilled,max_NsUnfilled,min_NsUnfilled,most_NsUnfilled,mean_NpUnfilled,maxdiff_NpUnfilled,dev_NpUnfilled,max_NpUnfilled,min_NpUnfilled,most_NpUnfilled,mean_NdUnfilled,maxdiff_NdUnfilled,dev_NdUnfilled,max_NdUnfilled,min_NdUnfilled,most_NdUnfilled,mean_NfUnfilled,maxdiff_NfUnfilled,dev_NfUnfilled,max_NfUnfilled,min_NfUnfilled,most_NfUnfilled,mean_NUnfilled,maxdiff_NUnfilled,dev_NUnfilled,max_NUnfilled,min_NUnfilled,most_NUnfilled,mean_GSvolume_pa,maxdiff_GSvolume_pa,dev_GSvolume_pa,max_GSvolume_pa,min_GSvolume_pa,most_GSvolume_pa,mean_GSbandgap,maxdiff_GSbandgap,dev_GSbandgap,max_GSbandgap,min_GSbandgap,most_GSbandgap,mean_GSmagmom,maxdiff_GSmagmom,dev_GSmagmom,max_GSmagmom,min_GSmagmom,most_GSmagmom,mean_SpaceGroupNumber,maxdiff_SpaceGroupNumber,dev_SpaceGroupNumber,max_SpaceGroupNumber,min_SpaceGroupNumber,most_SpaceGroupNumber,frac_sValence,frac_pValence,frac_dValence,frac_fValence,CanFormIonic,MaxIonicChar,MeanIonicChar,energy_per_atom,formation_energy_per_atom,nsites,density,volume,volume_ps,empty_volume_ps
328,1228,AB5,La0.75Ce0.25Al0.2Cu0.8Ni4,1.4,33.5,22,0.7,"Petrova, 1989",1520.0,,,,La0.75Ce0.25Ni4Cu0.8Al0.2,110.53615715595467,0.8030712592646667,-0.21931182767169688,5,0.693321313998383,0.6699748759173767,0.6667403848994906,0.6666686620503136,0.6666666770737165,32.50833333333333,45,8.247222222222222,58,13,28.0,53.88333333333333,60,13.461111111111112,73,13,61.0,71.70246836999999,113.13446140000002,22.50187804333333,140.116,26.9815386,58.6934,1557.9016666666666,794.53,226.79777777777778,1728.0,933.47,1728.0,9.066666666666666,10,2.0222222222222226,13,3,10.0,4.3,3,0.5666666666666665,6,3,4.0,138.67499999999998,86,22.524999999999984,207,121,124.0,1.7645,0.8099999999999998,0.23013333333333325,1.91,1.1,1.91,1.8666666666666667,1,0.2311111111111111,2,1,2.0,0.03333333333333333,1,0.06444444444444444,1,0,0.0,6.833333333333333,10,2.4000000000000004,10,0,8.0,0.041666666666666664,1,0.0798611111111111,1,0,0.0,8.774999999999999,8,2.2266666666666675,11,3,10.0,0.13333333333333333,1,0.2311111111111111,1,0,0.0,0.16666666666666666,5,0.3222222222222222,5,0,0.0,2.833333333333333,9,2.0555555555555554,9,0,2.0,0.5416666666666666,13,1.0381944444444444,13,0,0.0,3.675,21,2.9466666666666663,22,1,2.0,15.069187499999998,26.92,7.398699999999998,37.24,10.32,10.32,0.0,0.0,0.0,0.0,0,0,0.3969298,0.5953947,0.2646198666666667,0.5953947,0.0,0.5953947,219.83333333333331,31,8.611111111111123,225,194,225.0,0.21272554605887942,0.0037986704653371326,0.7787274453941122,0.004748338081671416,0,0.15127919640511056,0.04160089015018127,,,,,,,
329,1229,AB5,La0.75Ce0.25Al0.1Cu0.9Ni4,1.4,32.9,22,1,"Petrova, 1989",1520.0,,,,La0.75Ce0.25Ni4Cu0.9Al0.1,111.46874470608167,1.1444256338800707,0.13490288134881911,5,0.69612020034857,0.6706960827533259,0.666774545972443,0.6666702231685376,0.6666666924154179,32.775,45,8.158333333333331,58,13,28.0,53.733333333333334,60,13.41111111111111,73,13,61.0,72.31187606,113.13446140000002,22.29874214666667,140.116,26.9815386,58.6934,1564.9733333333334,794.53,217.36888888888888,1728.0,933.47,1728.0,9.033333333333333,10,2.011111111111111,13,3,10.0,4.316666666666666,3,0.5611111111111109,6,3,4.0,138.85833333333332,86,22.46388888888888,207,121,124.0,1.7693333333333332,0.8099999999999998,0.22675555555555554,1.91,1.1,1.91,1.8499999999999999,1,0.2550000000000001,2,1,2.0,0.016666666666666666,1,0.032777777777777774,1,0,0.0,7.0,10,2.2333333333333334,10,0,8.0,0.041666666666666664,1,0.0798611111111111,1,0,0.0,8.908333333333333,8,2.0830555555555557,11,3,10.0,0.15,1,0.255,1,0,0.0,0.08333333333333333,5,0.16388888888888886,5,0,0.0,2.833333333333333,9,2.0555555555555554,9,0,2.0,0.5416666666666666,13,1.0381944444444442,13,0,0.0,3.6083333333333334,21,2.9269444444444446,22,1,2.0,14.979020833333333,26.92,7.384734027777777,37.24,10.32,10.32,0.0,0.0,0.0,0.0,0,0,0.3969298,0.5953947,0.2646198666666667,0.5953947,0.0,0.5953947,219.83333333333331,31,8.611111111111123,225,194,225.0,0.20767072029934516,0.0018709073900841909,0.7857811038353602,0.004677268475210477,0,0.15127919640511056,0.04149492305855192,,,,,,,
330,1230,AB5,La0.75Ce0.25Ti0.1Cu0.9Ni4,1.4,38.4,22,1.1,"Petrova, 1989",1520.0,,,,La0.75Ce0.25Ni4Cu0.9Ti0.1,130.89576127533743,1.2875809360998318,0.25276521457011986,5,0.69612020034857,0.6706960827533259,0.666774545972443,0.6666702231685376,0.6666666924154179,32.925,36,8.10833333333333,58,22,28.0,53.233333333333334,51,13.585555555555555,64,13,61.0,72.65996708333333,92.24900000000002,22.182711805555556,140.116,47.867,58.6934,1581.7655,870.0,206.95381666666668,1941.0,1071.0,1728.0,8.883333333333333,8,2.123888888888889,11,3,10.0,4.333333333333333,2,0.5555555555555552,6,4,4.0,139.50833333333333,83,22.93027777777777,207,124,124.0,1.7681666666666667,0.8099999999999998,0.22866111111111104,1.91,1.1,1.91,1.8499999999999999,1,0.2550000000000001,2,1,2.0,0.0,0,0.0,0,0,0.0,7.033333333333333,9,2.178888888888889,10,1,8.0,0.041666666666666664,1,0.0798611111111111,1,0,0.0,8.924999999999999,8,2.0558333333333336,11,3,10.0,0.15,1,0.255,1,0,0.0,0.0,0,0.0,0,0,0.0,2.966666666666667,9,2.178888888888889,9,0,2.0,0.5416666666666666,13,1.0381944444444442,13,0,0.0,3.658333333333333,21,3.0086111111111107,22,1,2.0,14.982520833333332,26.92,7.390450694444444,37.24,10.32,10.32,0.0,0.0,0.0,0.0,0,0,0.39693017555555554,0.5953947,0.26461936592592594,0.5953947,0.0,0.5953947,219.31666666666666,31,9.282777777777781,225,194,225.0,0.20728291316526612,0.0,0.7880485527544352,0.004668534080298786,0,0.15127919640511056,0.04171712140614597,,,,,,,
331,1231,AB5,La0.75Pr0.25Al0.2Cu0.3Ni4.5,1.4,34.2,22,0.8,"Petrova, 1989",1520.0,,,,La0.75Pr0.25Ni4.5Cu0.3Al0.2,114.01803380500472,0.9204338343832105,-0.08291016097592305,5,0.7638535345353992,0.7512940622161033,0.7500195920262199,0.7500003835787471,0.7500000012405161,32.46666666666667,46,8.344444444444445,59,13,28.0,53.71666666666667,60,13.238888888888887,73,13,61.0,71.33107045333333,113.9261114,22.691648182222217,140.90765,26.9815386,58.6934,1594.2958333333333,794.53,200.55624999999998,1728.0,933.47,1728.0,8.983333333333334,10,1.9944444444444438,13,3,10.0,4.3,3,0.5666666666666665,6,3,4.0,137.96666666666667,86,22.677777777777777,207,121,124.0,1.76575,0.8099999999999998,0.22979999999999995,1.91,1.1,1.91,1.95,1,0.09500000000000003,2,1,2.0,0.03333333333333333,1,0.06444444444444444,1,0,0.0,6.625,10,2.4,10,0,8.0,0.125,3,0.23958333333333334,3,0,0.0,8.733333333333333,8,2.126666666666667,11,3,10.0,0.049999999999999996,1,0.095,1,0,0.0,0.16666666666666666,5,0.3222222222222222,5,0,0.0,2.625,9,1.59375,9,0,2.0,0.4583333333333333,11,0.8784722222222222,11,0,0.0,3.3,10,2.1799999999999997,11,1,2.0,14.941479166666667,26.5775,7.319366666666667,36.8975,10.32,10.32,0.0,0.0,0.0,0.0,0,0,0.44654602500000007,0.5953947,0.22327301249999998,0.5953947,0.0,0.5953947,219.83333333333331,31,8.611111111111123,225,194,225.0,0.2232824427480916,0.0038167938931297704,0.7585877862595419,0.014312977099236639,0,0.15127919640511056,0.04147178551300846,,,,,,,
332,1232,AB5,La0.7Ce0.3Co5,0.7,42,20,0.17,"Burnasheva, 1978",1518.0,,,Lower plateau,La0.7Ce0.3Co5 (M),128.53903185859843,0.22696233375463531,-1.482971205865059,3,0.8429445744267862,0.8341547456277403,0.8333424264682203,0.8333334591588002,0.8333333335744293,32.05,31,8.416666666666664,58,27,27.0,50.6,45,12.333333333333332,58,13,58.0,72.322434,81.18280500000002,22.315398333333338,140.116,58.933195,58.933195,1666.0666666666668,697.0,169.8888888888888,1768.0,1071.0,1768.0,8.0,6,1.6666666666666665,9,3,9.0,4.333333333333334,2,0.555555555555556,6,4,4.0,139.35,81,22.249999999999996,207,126,126.0,1.751,0.7799999999999998,0.21499999999999997,1.88,1.1,1.88,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,6.000000000000001,6,1.666666666666666,7,1,7.0,0.049999999999999996,1,0.09499999999999999,1,0,0.0,8.05,6,1.5833333333333328,9,3,9.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,4.0,6,1.6666666666666665,9,3,3.0,0.6499999999999999,13,1.2349999999999999,13,0,0.0,4.6499999999999995,19,2.7499999999999996,22,3,3.0,14.704208333333334,26.995000000000005,7.432013888888889,37.24,10.245,10.245,0.0,0.0,0.0,0.0,0,0,1.2903926666666667,1.5484712,0.43013088888888884,1.5484712,0.0,1.5484712,194.0,0,0.0,194,194,194.0,0.24844720496894407,0.0,0.7453416149068324,0.006211180124223601,0,0.14109761379215235,0.03864169188277328,,,,,,,
333,1233,AB5,La0.8Ce0.2Co5,0.8,34,20,0.18,"Burnasheva, 1978",1518.0,,,,La0.8Ce0.2Co5,101.7244726121072,0.22744253291193128,-1.480857675085456,3,0.8445906306213286,0.8344872902115354,0.8333508259322728,0.8333336529184895,0.8333333342495939,32.03333333333333,31,8.388888888888888,58,27,27.0,50.56666666666667,45,12.388888888888886,58,13,58.0,72.30225850000001,81.18280500000002,22.28177250000001,140.116,58.933195,58.933195,1668.1000000000001,697.0,166.49999999999991,1768.0,1071.0,1768.0,8.0,6,1.6666666666666665,9,3,9.0,4.333333333333334,2,0.555555555555556,6,4,4.0,139.4,81,22.333333333333336,207,126,126.0,1.7506666666666666,0.7799999999999998,0.2155555555555555,1.88,1.1,1.88,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,6.000000000000001,6,1.666666666666666,7,1,7.0,0.03333333333333333,1,0.06444444444444444,1,0,0.0,8.033333333333333,6,1.6111111111111112,9,3,9.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,4.0,6,1.6666666666666665,9,3,3.0,0.43333333333333335,13,0.8377777777777777,13,0,0.0,4.433333333333334,19,2.388888888888889,22,3,3.0,14.6985,26.995000000000005,7.4225,37.24,10.245,10.245,0.0,0.0,0.0,0.0,0,0,1.2903926666666667,1.5484712,0.43013088888888884,1.5484712,0.0,1.5484712,194.00000000000003,0,2.842170943040401e-14,194,194,194.0,0.24896265560165975,0.0,0.7468879668049794,0.004149377593360996,0,0.14109761379215235,0.038825832897048336,,,,,,,
334,1234,AB5,La0.8Pr0.2Co5,0.9,38,20,0.11,"Burnasheva, 1978",1517.0,,,Lower plateau,La0.8Pr0.2Co5 (M),111.2748365049152,0.1428712050352379,-1.945811718653079,3,0.8445906306213286,0.8344872902115354,0.8333508259322728,0.8333336529184895,0.8333333342495939,32.06666666666666,32,8.444444444444443,59,27,27.0,50.63333333333333,45,12.277777777777779,58,13,58.0,72.32864683333334,81.97445499999999,22.32575305555556,140.90765,58.933195,58.933195,1672.5333333333335,575.0,159.11111111111097,1768.0,1193.0,1768.0,8.0,6,1.6666666666666665,9,3,9.0,4.333333333333334,2,0.555555555555556,6,4,4.0,139.36666666666667,81,22.277777777777786,207,126,126.0,1.751,0.7799999999999998,0.21499999999999997,1.88,1.1,1.88,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,5.966666666666668,7,1.7222222222222214,7,0,7.0,0.1,3,0.19333333333333336,3,0,0.0,8.066666666666666,6,1.5555555555555558,9,3,9.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,3.7,9,1.4133333333333336,9,0,3.0,0.36666666666666664,11,0.7088888888888889,11,0,0.0,4.066666666666666,8,1.7777777777777777,11,3,3.0,14.646333333333333,26.652500000000003,7.3355555555555565,36.8975,10.245,10.245,0.0,0.0,0.0,0.0,0,0,1.2903926666666667,1.5484712,0.43013088888888884,1.5484712,0.0,1.5484712,194.00000000000003,0,2.842170943040401e-14,194,194,194.0,0.2479338842975206,0.0,0.7396694214876033,0.012396694214876032,0,0.14109761379215235,0.03864507749200388,,,,,,,
336,1249,AB5,LaCo5,1.0,42.3,30,0.06,"Ishikawa, 2002",1510.0,,,,LaCo5 (M),116.14373968948333,0.04528136570352849,-3.094859684245045,2,0.8498365855987975,0.8355496558274309,0.8333866598413104,0.8333348571344981,0.8333333418666663,32.0,30,8.333333333333332,57,27,27.0,50.5,45,12.5,58,13,58.0,72.2619075,79.97227500000001,22.21452083333334,138.90547,58.933195,58.933195,1672.1666666666667,575.0,159.72222222222217,1768.0,1193.0,1768.0,8.0,6,1.6666666666666665,9,3,9.0,4.333333333333334,2,0.555555555555556,6,4,4.0,139.5,81,22.5,207,126,126.0,1.75,0.7799999999999998,0.21666666666666656,1.88,1.1,1.88,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,6.000000000000001,6,1.666666666666666,7,1,7.0,0.0,0,0.0,0,0,0.0,8.0,6,1.6666666666666665,9,3,9.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,4.0,6,1.6666666666666665,9,3,3.0,0.0,0,0.0,0,0,0.0,4.0,6,1.6666666666666665,9,3,3.0,14.687083333333334,26.652500000000003,7.403472222222224,36.8975,10.245,10.245,0.0,0.0,0.0,0.0,0,0,1.2903926666666667,1.5484712,0.43013088888888884,1.5484712,0.0,1.5484712,194.0,0,0.0,194,194,194.0,0.25,0.0,0.7500000000000001,0.0,0,0.14109761379215235,0.03919378160893121,-6.764103656666666,-0.014460763333333423,12.0,8.253254538269266,174.46749223917456,14.53895768659788,0.7821282264111712
337,1254,AB5,LaCu5,0.8,42.7,101,5,"Spada, 1987",255.0,,,,LaCu5,127.50647349974084,0.15113964061138532,-1.8895510972448097,2,0.8498365855987975,0.8355496558274309,0.8333866598413104,0.8333348571344981,0.8333333418666663,33.66666666666667,28,7.77777777777778,57,29,29.0,55.5,51,14.166666666666668,64,13,64.0,76.10591166666666,75.35947000000002,20.933186111111105,138.90547,63.546,63.546,1330.3083333333334,164.76999999999998,45.76944444444439,1357.77,1193.0,1357.77,9.666666666666668,8,2.2222222222222214,11,3,11.0,4.333333333333334,2,0.555555555555556,6,4,4.0,144.5,75,20.833333333333336,207,132,132.0,1.7666666666666666,0.7999999999999998,0.22222222222222215,1.9,1.1,1.9,1.1666666666666667,1,0.2777777777777778,2,1,1.0,0.0,0,0.0,0,0,0.0,8.5,9,2.5,10,1,10.0,0.0,0,0.0,0,0,0.0,9.666666666666668,8,2.2222222222222214,11,3,11.0,0.8333333333333334,1,0.2777777777777778,1,0,1.0,0.0,0,0.0,0,0,0.0,1.5,9,2.5,9,0,0.0,0.0,0,0.0,0,0,0.0,2.3333333333333335,8,2.2222222222222223,9,1,1.0,15.374583333333334,25.8275,7.174305555555556,36.8975,11.07,11.07,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,219.83333333333331,31,8.611111111111123,225,194,225.0,0.12068965517241381,0.0,0.8793103448275863,0.0,0,0.14785621103378854,0.04107116973160793,-4.384981858333333,-0.1442573566666662,6.0,7.947285472656529,95.41132347549683,15.901887245916138,0.794773688108322
338,1258,AB5,LaCu3Ni2,0.9,32,35,1.1,"Ganich, 1999",1523.0,,,,LaNi2Cu3,104.63795376367224,0.7235300020996887,-0.32361326576803834,3,0.6236095644623235,0.5503212081491045,0.5128974808990104,0.5041104334909742,0.5008612172408381,33.33333333333333,29,7.888888888888885,57,28,29.0,54.5,51,13.833333333333332,64,13,64.0,74.48837833333333,80.21207000000001,21.47236388888889,138.90547,58.6934,63.546,1453.7183333333332,535.0,182.85444444444443,1728.0,1193.0,1357.77,9.333333333333332,8,2.111111111111112,11,3,11.0,4.333333333333333,2,0.5555555555555554,6,4,4.0,141.83333333333331,83,21.722222222222207,207,124,132.0,1.77,0.8099999999999998,0.22333333333333322,1.91,1.1,1.9,1.5,1,0.5,2,1,1.0,0.0,0,0.0,0,0,0.0,7.833333333333334,9,2.2777777777777772,10,1,10.0,0.0,0,0.0,0,0,0.0,9.333333333333332,8,2.111111111111112,11,3,11.0,0.5,1,0.5,1,0,1.0,0.0,0,0.0,0,0,0.0,2.1666666666666665,9,2.2777777777777777,9,0,0.0,0.0,0,0.0,0,0,0.0,2.6666666666666665,8,2.111111111111111,9,1,1.0,15.124583333333332,26.5775,7.257638888888888,36.8975,10.32,11.07,0.0,0.0,0.0,0.0,0,0,0.1984649,0.5953947,0.2646198666666667,0.5953947,0.0,0.0,219.83333333333331,31,8.611111111111123,225,194,225.0,0.1607142857142857,0.0,0.8392857142857143,0.0,0,0.15127919640511056,0.04145983466870013,-5.033835258333333,-0.2325168299999992,6.0,8.305593484550784,89.35486222305526,14.892477037175878,0.8025213578078064
339,1259,AB5,LaFe(CuNi)2,1.1,36.9,22,0.55,"Burnasheva, 1984",1528.0,,,,LaNi2FeCu2,120.05066379302107,0.639842930856706,-0.4465325532853645,4,0.5270462766947299,0.4367902323681494,0.3852632081216715,0.3684392168216066,0.3572926939821315,32.83333333333333,31,8.055555555555552,57,26,28.5,53.0,51,13.333333333333332,64,13,62.5,73.20487833333333,83.06047000000001,21.900197222222218,138.90547,55.845,61.119699999999995,1529.2566666666667,618.0,226.41,1811.0,1193.0,1542.885,8.833333333333332,8,2.2222222222222223,11,3,10.5,4.333333333333333,2,0.5555555555555554,6,4,4.0,141.83333333333331,83,21.722222222222207,207,124,128.0,1.7583333333333333,0.8099999999999998,0.2194444444444444,1.91,1.1,1.9049999999999998,1.6666666666666665,1,0.4444444444444445,2,1,1.5,0.0,0,0.0,0,0,0.0,7.166666666666666,9,2.444444444444445,10,1,9.0,0.0,0,0.0,0,0,0.0,8.833333333333332,8,2.2222222222222223,11,3,10.5,0.3333333333333333,1,0.4444444444444445,1,0,0.5,0.0,0,0.0,0,0,0.0,2.833333333333333,9,2.444444444444444,9,0,1.0,0.0,0,0.0,0,0,0.0,3.1666666666666665,8,2.2222222222222223,9,1,1.5,15.067916666666665,26.5775,7.276527777777776,36.8975,10.32,10.695,0.0,0.0,0.0,0.0,0,0,0.5502420333333333,2.1106628,0.5502420333333333,2.1106628,0.0,0.29769735,220.5,35,8.833333333333332,229,194,225.0,0.18867924528301888,0.0,0.8113207547169812,0.0,0,0.15127919640511056,0.040486034464364905,,,,,,,
340,1267,AB5,La1Al0.98Ni3.92,1.1,42,250,5,"Ivanova, 1997",639.0,,,,LaNi3.92Al.98,93.66402435805067,0.0034216798452779856,-5.6776236656686025,3,0.7055164910217945,0.6714685773622566,0.6646798820900038,0.6644192453175817,0.6644069205721476,30.42372881355932,44,9.008905486929041,57,13,28.0,54.85762711864406,60,14.189026141913248,73,13,61.0,67.02127217423728,111.92393140000001,24.367524686699223,138.90547,26.9815386,58.6934,1505.3492542372883,794.53,295.8613299626544,1728.0,933.47,1728.0,9.31186440677966,10,2.139615053145648,13,3,10.0,4.172881355932203,3,0.6193622522263715,6,3,4.0,137.5694915254237,86,23.535765584602107,207,121,124.0,1.7228813559322034,0.8099999999999998,0.2486457914392415,1.91,1.1,1.91,2.0,0,0.0,2,2,2.0,0.16610169491525423,1,0.27702384372306804,1,0,0.0,5.484745762711864,8,3.3423039356506754,8,0,8.0,0.0,0,0.0,0,0,0.0,7.650847457627119,7,3.121585751220913,10,3,10.0,0.0,0,0.0,0,0,0.0,0.8305084745762712,5,1.3851192186153405,5,0,0.0,2.854237288135593,9,2.0833093938523413,9,0,2.0,0.0,0,0.0,0,0,0.0,3.6847457627118643,7,2.238713013501867,9,2,2.0,15.847847457627118,26.5775,7.345478655558747,36.8975,10.32,10.32,0.0,0.0,0.0,0.0,0,0,0.3955842752542373,0.5953947,0.26551080169606434,0.5953947,0.0,0.5953947,219.7457627118644,31,8.727377190462523,225,194,225.0,0.26140894993354014,0.021710234824988926,0.716880815241471,0.0,0,0.15127919640511056,0.04252698310038122,,,,,,,
341,1274,AB5,La1Cr0.5Cu1.5Ni3,1.1,35.5,22,0.62,"Burnasheva, 1984",1528.0,,,,LaNi3Cr0.5Cu1.5,116.3033591780973,0.7171488193043364,-0.3324719016152477,4,0.5892556509887896,0.5263632998046983,0.5035000374540856,0.5005888667282258,0.5000496535111812,32.75,33,8.083333333333332,57,24,28.0,52.75,51,13.875,64,13,61.0,72.71712,86.90937000000001,22.062783333333332,138.90547,51.9961,58.6934,1583.9425,987.0,243.40041666666664,2180.0,1193.0,1728.0,8.75,8,2.375,11,3,10.0,4.333333333333333,2,0.5555555555555554,6,4,4.0,141.08333333333331,83,21.972222222222207,207,124,124.0,1.7516666666666665,0.8099999999999998,0.2325,1.91,1.1,1.91,1.6666666666666665,1,0.4444444444444445,2,1,2.0,0.0,0,0.0,0,0,0.0,7.083333333333333,9,2.375,10,1,8.0,0.0,0,0.0,0,0,0.0,8.75,8,2.375,11,3,10.0,0.3333333333333333,1,0.4444444444444444,1,0,0.0,0.0,0,0.0,0,0,0.0,2.9166666666666665,9,2.375,9,0,2.0,0.0,0,0.0,0,0,0.0,3.25,8,2.375,9,1,2.0,15.009583333333333,26.5775,7.295972222222223,36.8975,10.32,10.32,0.0,0.0,0.0,0.0,0,0,0.29769735,0.5953947,0.29769734999999997,0.5953947,0.0,0.5953947,220.16666666666666,35,8.722222222222229,229,194,225.0,0.19047619047619047,0.0,0.8095238095238095,0.0,0,0.15127919640511056,0.041523061298873655,,,,,,,
342,1275,AB5,LaCu2Ni3,1.1,33,35,1.8,"Ganich, 1999",1523.0,,,,LaNi3Cu2,111.97765436998833,1.168559579429725,0.15577186165562015,3,0.6236095644623235,0.5503212081491045,0.5128974808990104,0.5041104334909742,0.5008612172408381,33.166666666666664,29,7.944444444444443,57,28,28.0,54.0,51,13.666666666666666,64,13,61.0,73.67961166666666,80.21207000000001,21.741952777777776,138.90547,58.6934,58.6934,1515.4233333333332,535.0,212.57666666666665,1728.0,1193.0,1728.0,9.166666666666666,8,2.055555555555556,11,3,10.0,4.333333333333333,2,0.5555555555555554,6,4,4.0,140.5,83,22.166666666666664,207,124,124.0,1.7716666666666665,0.8099999999999998,0.22388888888888892,1.91,1.1,1.91,1.6666666666666665,1,0.4444444444444445,2,1,2.0,0.0,0,0.0,0,0,0.0,7.5,9,2.1666666666666665,10,1,8.0,0.0,0,0.0,0,0,0.0,9.166666666666666,8,2.055555555555556,11,3,10.0,0.3333333333333333,1,0.4444444444444444,1,0,0.0,0.0,0,0.0,0,0,0.0,2.5,9,2.1666666666666665,9,0,2.0,0.0,0,0.0,0,0,0.0,2.833333333333333,8,2.0555555555555554,9,1,2.0,14.999583333333334,26.5775,7.299305555555556,36.8975,10.32,10.32,0.0,0.0,0.0,0.0,0,0,0.29769735,0.5953947,0.29769734999999997,0.5953947,0.0,0.5953947,219.83333333333331,31,8.611111111111123,225,194,225.0,0.18181818181818182,0.0,0.8181818181818182,0.0,0,0.15127919640511056,0.041650000522662455,-5.334583188333333,-0.2529677966666668,6.0,8.269179121429277,88.77389387356193,14.79564897892699,0.7852059154060432
352,1294,AB5,LaNi5,1.8,30.1,-40,0.1,"Semenenko, 1977",504.0,,,,LaNi5,109.95737826905172,2.9525498866488826,1.0826691653560814,2,0.8498365855987975,0.8355496558274309,0.8333866598413104,0.8333348571344981,0.8333333418666663,32.833333333333336,29,8.055555555555557,57,28,28.0,53.0,48,13.333333333333332,61,13,61.0,72.06207833333333,80.21207000000001,22.281130555555556,138.90547,58.6934,58.6934,1638.8333333333333,535.0,148.61111111111117,1728.0,1193.0,1728.0,8.833333333333334,7,1.9444444444444442,10,3,10.0,4.333333333333334,2,0.555555555555556,6,4,4.0,137.83333333333334,83,23.05555555555556,207,124,124.0,1.775,0.8099999999999998,0.22499999999999998,1.91,1.1,1.91,2.0,0,0.0,2,2,2.0,0.0,0,0.0,0,0,0.0,6.833333333333334,7,1.9444444444444442,8,1,8.0,0.0,0,0.0,0,0,0.0,8.833333333333334,7,1.9444444444444442,10,3,10.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,3.166666666666667,7,1.9444444444444446,9,2,2.0,0.0,0,0.0,0,0,0.0,3.166666666666667,7,1.9444444444444446,9,2,2.0,14.749583333333334,26.5775,7.38263888888889,36.8975,10.32,10.32,0.0,0.0,0.0,0.0,0,0,0.4961622500000001,0.5953947,0.16538741666666665,0.5953947,0.0,0.5953947,219.83333333333331,31,8.611111111111123,225,194,225.0,0.22641509433962262,0.0,0.7735849056603774,0.0,0,0.15127919640511056,0.042021999001419605,-5.922556943333333,-0.2803476249999998,6.0,8.38605143514799,85.61494903871389,14.269158173118981,0.7686931919432688
